id,text,normalized_text,orig_label,label,label_id
uit_000694,per my nè kkk,per my nè kkk,enjoyment,happiness,2
uit_003906,thế mày nằm viện nào tao vào thăm luôn cho động lực,thế mày nằm viện nào tao vào thăm luôn cho động lực,other,neutral,4
uit_002558,"quỳ rồi chết ông chết bà chúng mày à ? tao hồi xưa đi học còn ăn cây như cơm bữa , véo tai mỗi ngày ? dume học thì ngu phá thì giỏi bắt quỳ là nhẹ rồi ở đó mà gáy con cặc","quỳ rồi chết ông chết bà chúng mày à ? tao hồi xưa đi học còn ăn cây như cơm bữa , véo tai mỗi ngày ? dume học thì ngu phá thì giỏi bắt quỳ là nhẹ rồi ở đó mà gáy con cặc",anger,anger,0
uit_004018,cái khó ló cái khôn :))),cái khó ló cái khôn :))),enjoyment,happiness,2
uit_002712,thế giới giờ đáng sợ quá rồi 😌😌 tâm phải tịnh không là tiêu nha mấy ông 😢,thế giới giờ đáng sợ quá rồi 😌😌 tâm phải tịnh không là tiêu nha mấy ông 😢,fear,fear,1
uit_001535,bình yên thật,bình yên thật,enjoyment,happiness,2
uit_004258,dume . lưu manh từ nhỏ . khốn nạn,dume . lưu manh từ nhỏ . khốn nạn,anger,anger,0
uit_002204,tan tành rồi .,tan tành rồi .,sadness,sadness,3
uit_001800,dume cười muốn chết người ta ~~,dume cười muốn chết người ta ~~,enjoyment,happiness,2
uit_000752,per sau khi cưới,per sau khi cưới,other,neutral,4
uit_000117,chỉ cần yên bình như thế này thôi . ❤️❤️❤️,chỉ cần yên bình như thế này thôi . ❤️❤️❤️,enjoyment,happiness,2
uit_000802,tại sao phải đứng ngồi nhìn ? lên bankon cột võng nằm coi mới đã ..,tại sao phải đứng ngồi nhìn ? lên bankon cột võng nằm coi mới đã ..,enjoyment,happiness,2
uit_001213,hay . đỡ mệt,hay . đỡ mệt,enjoyment,happiness,2
uit_003504,phải tao tao vứt luôn xe ??,phải tao tao vứt luôn xe ??,sadness,sadness,3
uit_002394,ngày xưa mìh cũng thế . dume thấy mấy ông đứng đầu đường nhòm nhòm cũng phải lượn qua cái :)),ngày xưa mìh cũng thế . dume thấy mấy ông đứng đầu đường nhòm nhòm cũng phải lượn qua cái :)),enjoyment,happiness,2
uit_000358,nấu kiểu này ngon lắm luôn 😋😋,nấu kiểu này ngon lắm luôn 😋😋,enjoyment,happiness,2
uit_005249,"động lực là tình yêu , gia đình là nơi để về hihi","động lực là tình yêu , gia đình là nơi để về hihi",enjoyment,happiness,2
uit_002415,đố ai định nghĩa được tình yêu . có khó gì đâu một buổi chiều . kề dao vào cổ yêu không hả . gật đầu lia lịa thế là yêu 🤣🤣🤣🤣🤣🤣,đố ai định nghĩa được tình yêu . có khó gì đâu một buổi chiều . kề dao vào cổ yêu không hả . gật đầu lia lịa thế là yêu 🤣🤣🤣🤣🤣🤣,enjoyment,happiness,2
uit_003180,cho tao hỏi mấy con súc vật tụi bây cười cái gì dzậy ? chắc tụi mày phải bị gậy vụt vào mõm thì mới hết dám ngẩng mặt nhìn đời phải không ?,cho tao hỏi mấy con súc vật tụi bây cười cái gì dzậy ? chắc tụi mày phải bị gậy vụt vào mõm thì mới hết dám ngẩng mặt nhìn đời phải không ?,anger,anger,0
uit_004111,per suốt ngày bắt người ta đi tập gym nè >.<,per suốt ngày bắt người ta đi tập gym nè >.<,anger,anger,0
uit_003422,nhanh lẹ hiệu quả cao 😂😂,nhanh lẹ hiệu quả cao 😂😂,enjoyment,happiness,2
uit_001532,nếu yêu anh ! em sẽ hỏi ý kiến anh về mọi việc .,nếu yêu anh ! em sẽ hỏi ý kiến anh về mọi việc .,other,neutral,4
uit_001994,tao phải công nhận là nó giỏi vãi . từ đứa diễn đến đứa quay và edit video .. giỏi vãi 🤣,tao phải công nhận là nó giỏi vãi . từ đứa diễn đến đứa quay và edit video .. giỏi vãi 🤣,enjoyment,happiness,2
uit_000195,"giờ mà quay lại cái thời đi học , tao thề không ngoan nữa mà sẽ bỏ học đi chơi vài bữa","giờ mà quay lại cái thời đi học , tao thề không ngoan nữa mà sẽ bỏ học đi chơi vài bữa",other,neutral,4
uit_004048,chúc bạn có một ngày vui vẻ 😳,chúc bạn có một ngày vui vẻ 😳,enjoyment,happiness,2
uit_004617,điên mẹ rồi,điên mẹ rồi,anger,anger,0
uit_004816,😞 đó sẽ là những kỉ niệm thật đẹp,😞 đó sẽ là những kỉ niệm thật đẹp,sadness,sadness,3
uit_002304,quả drama khi nàng say giấc là minh chứng rõ ràng nhất cho ví dụ trên =))),quả drama khi nàng say giấc là minh chứng rõ ràng nhất cho ví dụ trên =))),other,neutral,4
uit_001650,khi nhỏ còn bị nghiện mùi khói này nữa chớ . 😄,khi nhỏ còn bị nghiện mùi khói này nữa chớ . 😄,enjoyment,happiness,2
uit_004920,"có mà bữa chạy ngược chiều trên qlo 1a tại có hẻm nhỏ để quẹo tắt , chưa kịp quẹo bị 6 anh csgt + 1 xe bắt xe tấp vô chặn đầu xe , hoảng hồn cmnl .","có mà bữa chạy ngược chiều trên qlo 1a tại có hẻm nhỏ để quẹo tắt , chưa kịp quẹo bị 6 anh csgt + 1 xe bắt xe tấp vô chặn đầu xe , hoảng hồn cmnl .",fear,fear,1
uit_003245,nhớ lắm .. cay mắt lắm ....,nhớ lắm .. cay mắt lắm ....,sadness,sadness,3
uit_002543,"bà này đéo gặp mình nhỉ , đọ luôn","bà này đéo gặp mình nhỉ , đọ luôn",other,neutral,4
uit_000775,ahihi khá là buồn cười,ahihi khá là buồn cười,enjoyment,happiness,2
uit_003250,ngày cuối cùng thực sự buồn,ngày cuối cùng thực sự buồn,sadness,sadness,3
uit_004414,đánh cả bố lẫn mẹ nó cho nó chừa,đánh cả bố lẫn mẹ nó cho nó chừa,other,neutral,4
uit_001232,anh có tin em giận lại anh không ?,anh có tin em giận lại anh không ?,enjoyment,happiness,2
uit_004930,từ lúc có vợ nhiều váy mặc để quay video hẳn :)))))),từ lúc có vợ nhiều váy mặc để quay video hẳn :)))))),enjoyment,happiness,2
uit_001580,đậu phộng hahhahah may hềy,đậu phộng hahhahah may hềy,enjoyment,happiness,2
uit_003442,lùn lùn làm sao sống qua nổi những chuyến đi phiêu lưu như vậy,lùn lùn làm sao sống qua nổi những chuyến đi phiêu lưu như vậy,sadness,sadness,3
uit_004220,sao không cho con già đấy mấy cái vào mõm cho vỡ cái nó mõm chó luôn,sao không cho con già đấy mấy cái vào mõm cho vỡ cái nó mõm chó luôn,anger,anger,0
uit_001086,nhưng vẫn tồn tại nhiều đứa con gái không như vậy mà ??,nhưng vẫn tồn tại nhiều đứa con gái không như vậy mà ??,other,neutral,4
uit_004210,per đi bộ ở trường về thì dcm nổi ám ảnh đúng giờ tao về là dcm nó ra nó dí ngày nào cũng dí chạy cái luôn,per đi bộ ở trường về thì dcm nổi ám ảnh đúng giờ tao về là dcm nó ra nó dí ngày nào cũng dí chạy cái luôn,fear,fear,1
uit_003537,"nhà tao bên cạnh phòng tập gym , lúc trước bán dụng cụ thể thao ế vãi ra , nợ nần chồng chất ! từ ngày chuyển sang làm đại lý dầu ăn , gia đình tao phất lên trông thấy !😂😂","nhà tao bên cạnh phòng tập gym , lúc trước bán dụng cụ thể thao ế vãi ra , nợ nần chồng chất ! từ ngày chuyển sang làm đại lý dầu ăn , gia đình tao phất lên trông thấy !😂😂",enjoyment,happiness,2
uit_000266,kiểu xem đứa nào thắng !,kiểu xem đứa nào thắng !,other,neutral,4
uit_002433,má tao coi mà chóng mặt ... cầu này rồi dành cho chân ngắn như tao chắc,má tao coi mà chóng mặt ... cầu này rồi dành cho chân ngắn như tao chắc,other,neutral,4
uit_002338,"từ nhỏ tới lớn đi học toàn ngồi chung bàn với nam , toàn phải đương đầu chiến đấu với vạch phấn chia đôi bàn ghế . 🤣🤣","từ nhỏ tới lớn đi học toàn ngồi chung bàn với nam , toàn phải đương đầu chiến đấu với vạch phấn chia đôi bàn ghế . 🤣🤣",enjoyment,happiness,2
uit_000141,hồi nhỏ cứ đi qua chỗ nào mà nhìn từ xa thấy bóng dáng mấy con đuỹ này là chuẩn bị tinh thần chạy chứ nó dí sấp mặt luôn dù mình đéo làm gì nó hết 😂 vừa dí vừa ngoác mỏ hét sợ vãi ra,hồi nhỏ cứ đi qua chỗ nào mà nhìn từ xa thấy bóng dáng mấy con đuỹ này là chuẩn bị tinh thần chạy chứ nó dí sấp mặt luôn dù mình đéo làm gì nó hết 😂 vừa dí vừa ngoác mỏ hét sợ vãi ra,fear,fear,1
uit_000224,ổng bị bắt rồi :( rồi lấy gì coi,ổng bị bắt rồi :( rồi lấy gì coi,sadness,sadness,3
uit_003867,ai muốn tránh đường đông hỏi người dân đường trong núi nhé !,ai muốn tránh đường đông hỏi người dân đường trong núi nhé !,other,neutral,4
uit_004027,vl thánh nào ghép nhạc lầy vãi,vl thánh nào ghép nhạc lầy vãi,other,neutral,4
uit_003843,việc đớn đau nhất . là nhường người mình yêuu nhất cho 1 người khác 😔😔😔. chỉ vì đơn giản không muốn ai phải đau buồn,việc đớn đau nhất . là nhường người mình yêuu nhất cho 1 người khác 😔😔😔. chỉ vì đơn giản không muốn ai phải đau buồn,sadness,sadness,3
uit_000807,học rmit thì chắc chắn là gia phả nhà nó giàu vcd rồi . thế thì chọn thằng có tiền học bổng chứ còn gì nữa -)),học rmit thì chắc chắn là gia phả nhà nó giàu vcd rồi . thế thì chọn thằng có tiền học bổng chứ còn gì nữa -)),other,neutral,4
uit_004713,đấy mẹ thấy đơn giản không =))),đấy mẹ thấy đơn giản không =))),enjoyment,happiness,2
uit_000253,"per hồi nhỏ bị con đỉ này dí lòi lol 😂, bị cắn bầm đen muốn thúi thịt luôn cả tháng hơn mới hết . mà đươ ̣ c cái con này nuôi nó giữ nhà cửa hay , có nó không sợ ma quỷ gì hết","per hồi nhỏ bị con đỉ này dí lòi lol 😂, bị cắn bầm đen muốn thúi thịt luôn cả tháng hơn mới hết . mà đươ ̣ c cái con này nuôi nó giữ nhà cửa hay , có nó không sợ ma quỷ gì hết",fear,fear,1
uit_005165,"thay vì gà chuyển sang ăn lợn , tao cungc thế nên món khoái khẩu là gà chuyển sang sườn mày ạ","thay vì gà chuyển sang ăn lợn , tao cungc thế nên món khoái khẩu là gà chuyển sang sườn mày ạ",other,neutral,4
uit_004404,thẳng thắn cho đỡ mất thời gian của nhau,thẳng thắn cho đỡ mất thời gian của nhau,other,neutral,4
uit_003415,per thử cảm giác mạnh,per thử cảm giác mạnh,other,neutral,4
uit_000942,chia buồn cùng nước pháp,chia buồn cùng nước pháp,sadness,sadness,3
uit_002084,có người yêu thì vẫn ăn bánh trung thu nhé . bánh trung thu là thứ tồn tại duy nhất . có em hay không không quan trọng,có người yêu thì vẫn ăn bánh trung thu nhé . bánh trung thu là thứ tồn tại duy nhất . có em hay không không quan trọng,other,neutral,4
uit_004314,"nhin gia dinh họ that de thuong , hạnh phúc","nhin gia dinh họ that de thuong , hạnh phúc",enjoyment,happiness,2
uit_003784,trắc đấy là nyc của nó 🤣,trắc đấy là nyc của nó 🤣,enjoyment,happiness,2
uit_002912,chưa được đi pháp mà huhu,chưa được đi pháp mà huhu,sadness,sadness,3
uit_000073,địt mẹ không có cái loại nào nó ác man và tàn độc hơn là cái loại người . xem mà điên đéo chịu được,địt mẹ không có cái loại nào nó ác man và tàn độc hơn là cái loại người . xem mà điên đéo chịu được,anger,anger,0
uit_004847,đã bị đuổi 1 lần . đéo lgi cũng bị dí,đã bị đuổi 1 lần . đéo lgi cũng bị dí,anger,anger,0
uit_001186,per kkkk,per kkkk,enjoyment,happiness,2
uit_003310,mình trả phòng là chăn ga gấp gọn gàng . đồ đạc hẳn hoi trả người ta . dù sao mình cũng như người ta bẩn dọn mãi không sạch ai chẳng điên,mình trả phòng là chăn ga gấp gọn gàng . đồ đạc hẳn hoi trả người ta . dù sao mình cũng như người ta bẩn dọn mãi không sạch ai chẳng điên,enjoyment,happiness,2
uit_003454,tôi đã đúng khi đọc bình luận thay vì đọc bài :),tôi đã đúng khi đọc bình luận thay vì đọc bài :),enjoyment,happiness,2
uit_005180,tao thấy tai nạn giao thông là tao nói với mẹ .. con chạy ra đó để tối lên ti vi ... mẹ tao chửi sấp mặt luôn,tao thấy tai nạn giao thông là tao nói với mẹ .. con chạy ra đó để tối lên ti vi ... mẹ tao chửi sấp mặt luôn,sadness,sadness,3
uit_003448,bắt trước chuyện tềnh trong thang máy cơ mà cái này kết có hậu :),bắt trước chuyện tềnh trong thang máy cơ mà cái này kết có hậu :),other,neutral,4
uit_004030,bao giờ lại chiếu ạ,bao giờ lại chiếu ạ,other,neutral,4
uit_003048,đúng các anh 2 nghĩ ra nhiều kiểu quá,đúng các anh 2 nghĩ ra nhiều kiểu quá,enjoyment,happiness,2
uit_001556,ở daklak nữa không xử phạt thì còn mất nhiều,ở daklak nữa không xử phạt thì còn mất nhiều,other,neutral,4
uit_000222,giống tao hồi bé ... 😅,giống tao hồi bé ... 😅,enjoyment,happiness,2
uit_002635,tao chơi với con trai nhiều nên tao mất lòng tin vào con trai rồi,tao chơi với con trai nhiều nên tao mất lòng tin vào con trai rồi,other,neutral,4
uit_003983,per trung thu chia tay gấu à ? bất hạnh nhỉ,per trung thu chia tay gấu à ? bất hạnh nhỉ,sadness,sadness,3
uit_003106,"ngay bây giờ , chỉ cần anh thật lòng với tôi là được :)","ngay bây giờ , chỉ cần anh thật lòng với tôi là được :)",other,neutral,4
uit_002662,đúng là nói thì dễ hành động không bao giờ làm được ))),đúng là nói thì dễ hành động không bao giờ làm được ))),sadness,sadness,3
uit_000110,bản chất tham lam của con người thể hiện ngay từ những việc nhỏ ..,bản chất tham lam của con người thể hiện ngay từ những việc nhỏ ..,other,neutral,4
uit_001626,đơn giản mà mấy ai làm được .... ngưỡng mộ,đơn giản mà mấy ai làm được .... ngưỡng mộ,enjoyment,happiness,2
uit_004932,"ai cũng chỉ muốn cho con tất cả nhưng vì được không có mà thôi , có con thì mới biết lòng cha mẹ","ai cũng chỉ muốn cho con tất cả nhưng vì được không có mà thôi , có con thì mới biết lòng cha mẹ",sadness,sadness,3
uit_003412,một sinh vật xinh đẹp và hiền lành . tiếc cho nó quá,một sinh vật xinh đẹp và hiền lành . tiếc cho nó quá,sadness,sadness,3
